,relevance_r,relevance_g,relevance_b,group,r_0,g_0,b_0,r_1,g_1,b_1,r_2,g_2,b_2,r_3,g_3,b_3,r_4,g_4,b_4,r_5,g_5,b_5,r_6,g_6,b_6,r_7,g_7,b_7,r_8,g_8,b_8,r_9,g_9,b_9
46986,0,0,0,6,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0,9,1,3
46987,0,0,0,7,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0,9,1,3
46988,5,3,3,8,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0,9,1,3
46989,0,0,0,9,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0,9,1,3
46990,0,0,0,0,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46991,3,5,3,1,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46992,0,0,0,2,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46993,0,0,0,3,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46994,3,3,5,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46995,0,0,0,5,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46996,0,0,0,6,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46997,5,3,3,7,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46998,0,0,0,8,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
46999,0,0,0,9,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2,4,3,0
47000,0,0,0,0,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47001,5,3,3,1,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47002,3,3,5,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47003,0,0,0,3,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47004,0,0,0,4,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47005,0,0,0,5,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47006,3,5,3,6,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47007,0,0,0,7,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47008,0,0,0,8,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47009,0,0,0,9,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4,7,8,2
47010,3,3,5,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47011,0,0,0,1,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47012,0,0,0,2,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47013,0,0,0,3,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47014,0,0,0,4,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47015,0,0,0,5,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47016,3,5,3,6,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47017,0,0,0,7,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47018,0,0,0,8,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47019,5,3,3,9,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2,8,0,4
47020,0,0,0,0,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47021,3,3,5,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47022,0,0,0,2,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47023,0,0,0,3,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47024,0,0,0,4,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47025,0,0,0,5,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47026,3,5,3,6,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47027,0,0,0,7,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47028,5,3,3,8,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47029,0,0,0,9,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5,4,4,2
47030,0,0,0,0,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47031,0,0,0,1,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47032,0,0,0,2,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47033,0,0,0,3,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47034,0,0,0,4,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47035,0,0,0,5,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47036,5,3,3,6,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47037,0,0,0,7,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47038,3,3,5,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47039,3,5,3,9,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5,9,0,5
47040,0,0,0,0,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47041,5,3,3,1,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47042,0,0,0,2,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47043,3,3,5,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47044,0,0,0,4,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47045,0,0,0,5,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47046,0,0,0,6,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47047,3,5,3,7,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47048,0,0,0,8,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47049,0,0,0,9,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5,7,0,5
47050,0,0,0,0,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47051,3,3,5,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47052,0,0,0,2,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47053,0,0,0,3,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47054,0,0,0,4,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47055,0,0,0,5,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47056,3,5,3,6,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47057,0,0,0,7,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47058,5,3,3,8,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47059,0,0,0,9,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4,7,7,5
47060,0,0,0,0,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47061,0,0,0,1,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47062,0,0,0,2,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47063,0,0,0,3,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47064,0,0,0,4,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47065,0,0,0,5,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47066,5,5,5,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47067,0,0,0,7,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47068,0,0,0,8,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47069,0,0,0,9,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1,4,4,4
47070,0,0,0,0,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47071,3,5,5,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47072,0,0,0,2,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47073,5,3,3,3,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47074,0,0,0,4,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47075,0,0,0,5,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47076,0,0,0,6,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47077,0,0,0,7,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47078,0,0,0,8,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47079,0,0,0,9,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3,9,0,1
47080,0,0,0,0,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47081,0,0,0,1,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47082,0,0,0,2,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47083,3,5,3,3,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47084,0,0,0,4,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47085,5,3,3,5,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47086,0,0,0,6,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47087,3,3,5,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47088,0,0,0,8,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47089,0,0,0,9,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4,8,5,3
47090,0,0,0,0,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47091,0,0,0,1,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47092,3,5,3,2,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47093,0,0,0,3,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47094,0,0,0,4,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47095,0,0,0,5,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47096,3,3,5,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47097,5,3,3,7,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47098,0,0,0,8,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47099,0,0,0,9,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2,7,1,4
47100,3,5,3,0,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47101,5,3,3,1,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47102,0,0,0,2,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47103,0,0,0,3,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47104,0,0,0,4,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47105,0,0,0,5,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47106,0,0,0,6,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47107,0,0,0,7,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47108,0,0,0,8,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47109,3,3,5,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0,1,6,2
47110,0,0,0,0,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47111,0,0,0,1,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47112,0,0,0,2,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47113,0,0,0,3,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47114,0,0,0,4,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47115,3,5,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47116,0,0,0,6,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47117,0,0,0,7,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47118,5,3,3,8,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47119,0,0,0,9,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1,9,6,0
47120,5,3,3,0,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47121,0,0,0,1,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47122,0,0,0,2,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47123,0,0,0,3,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47124,3,3,5,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47125,0,0,0,5,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47126,0,0,0,6,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47127,0,0,0,7,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47128,0,0,0,8,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47129,3,5,3,9,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8,8,6,1
47130,0,0,0,0,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47131,0,0,0,1,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47132,5,3,3,2,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47133,0,0,0,3,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47134,3,3,5,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47135,0,0,0,5,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47136,0,0,0,6,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47137,0,0,0,7,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47138,0,0,0,8,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47139,3,5,3,9,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3,6,9,8
47140,5,3,3,0,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47141,3,3,5,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47142,0,0,0,2,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47143,3,5,3,3,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47144,0,0,0,4,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47145,0,0,0,5,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47146,0,0,0,6,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47147,0,0,0,7,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47148,0,0,0,8,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47149,0,0,0,9,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1,1,7,3
47150,0,0,0,0,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47151,0,0,0,1,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47152,0,0,0,2,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47153,0,0,0,3,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47154,3,5,3,4,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47155,0,0,0,5,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47156,5,3,3,6,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47157,3,3,5,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47158,0,0,0,8,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47159,0,0,0,9,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6,8,6,1
47160,0,0,0,0,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47161,0,0,0,1,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47162,0,0,0,2,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47163,0,0,0,3,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47164,0,0,0,4,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47165,3,3,5,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47166,5,5,3,6,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47167,0,0,0,7,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47168,0,0,0,8,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47169,0,0,0,9,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1,6,6,6
47170,0,0,0,0,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47171,3,5,3,1,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47172,3,3,5,2,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47173,0,0,0,3,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47174,0,0,0,4,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47175,0,0,0,5,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47176,5,3,3,6,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47177,0,0,0,7,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47178,0,0,0,8,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47179,0,0,0,9,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7,3,1,1
47180,0,0,0,0,6,1,2,6,6,5,6,4,7,0,3,1,2,9,4,0,9,4,8,5,5,1,0,9,7,2,6,5,3,7
